Date,Consommation,Date,Jour,Mois,Année,CO2_moy,CO2
2012-12-07,3701745.0,2012-12-07,7,12,2012,94.22916666666667,348.8123465625
2012-12-08,3355045.0,2012-12-08,8,12,2012,87.125,292.308295625
2012-12-09,3255360.0,2012-12-09,9,12,2012,69.58333333333333,226.51879999999997
2012-12-10,3571901.0,2012-12-10,10,12,2012,85.45833333333333,305.2487062916666
2012-12-11,3719680.0,2012-12-11,11,12,2012,90.91666666666667,338.1809066666667
2012-12-12,3902217.0,2012-12-12,12,12,2012,94.14583333333333,367.3774713125
2012-12-13,3849038.0,2012-12-13,13,12,2012,92.14583333333333,354.67281404166664
2012-12-14,3538029.0,2012-12-14,14,12,2012,78.0,275.966262
2012-12-15,3013656.0,2012-12-15,15,12,2012,38.854166666666664,117.0930925
2012-12-16,2857902.0,2012-12-16,16,12,2012,35.5,101.455521
2012-12-17,3216368.0,2012-12-17,17,12,2012,68.14583333333333,219.18207766666666
2012-12-18,3279587.0,2012-12-18,18,12,2012,85.0,278.764895
2012-12-19,3314717.0,2012-12-19,19,12,2012,75.45833333333333,250.12302029166665
2012-12-20,3314828.0,2012-12-20,20,12,2012,67.14583333333333,222.57688841666666
2012-12-21,3159740.0,2012-12-21,21,12,2012,46.458333333333336,146.7962541666667
2012-12-22,2885635.0,2012-12-22,22,12,2012,32.4375,93.6027853125
2012-12-23,2591786.0,2012-12-23,23,12,2012,32.583333333333336,84.44902716666667
2012-12-24,2655192.0,2012-12-24,24,12,2012,32.4375,86.1277905
2012-12-25,2427733.0,2012-12-25,25,12,2012,35.708333333333336,86.69029920833334
2012-12-26,2749788.0,2012-12-26,26,12,2012,32.125,88.3369395
2012-12-27,2844924.0,2012-12-27,27,12,2012,30.333333333333332,86.296028
2012-12-28,2831918.0,2012-12-28,28,12,2012,30.416666666666668,86.13750583333335
2012-12-29,2673362.0,2012-12-29,29,12,2012,31.770833333333332,84.93493854166665
2012-12-30,2647813.0,2012-12-30,30,12,2012,33.020833333333336,87.43299177083334
2012-12-31,2794897.0,2012-12-31,31,12,2012,31.625,88.388617625
2013-01-01,2618244.0,2013-01-01,1,1,2013,34.833333333333336,91.202166
2013-01-02,3096087.0,2013-01-02,2,1,2013,42.375,131.196686625
2013-01-03,3199251.0,2013-01-03,3,1,2013,57.208333333333336,183.023817625
2013-01-04,3131892.0,2013-01-04,4,1,2013,51.666666666666664,161.81442
2013-01-05,2887296.0,2013-01-05,5,1,2013,33.041666666666664,95.401072
2013-01-06,2810018.0,2013-01-06,6,1,2013,33.645833333333336,94.54539729166667
2013-01-07,3257590.0,2013-01-07,7,1,2013,75.4375,245.744445625
2013-01-08,3431906.0,2013-01-08,8,1,2013,90.375,310.15850475
2013-01-09,3501397.0,2013-01-09,9,1,2013,75.5,264.3554735
2013-01-10,3437686.0,2013-01-10,10,1,2013,74.45833333333333,255.9643700833333
2013-01-11,3362049.0,2013-01-11,11,1,2013,74.95833333333333,252.01358962499998
2013-01-12,3163767.0,2013-01-12,12,1,2013,67.9375,214.9384205625
2013-01-13,3102816.0,2013-01-13,13,1,2013,63.854166666666664,198.12773
2013-01-14,3656732.0,2013-01-14,14,1,2013,85.58333333333333,312.95531366666665
2013-01-15,3764909.0,2013-01-15,15,1,2013,87.45833333333333,329.2726662916666
2013-01-16,3817454.0,2013-01-16,16,1,2013,88.83333333333333,339.1171636666666
2013-01-17,4011921.0,2013-01-17,17,1,2013,92.8125,372.3564178125
2013-01-18,4081044.0,2013-01-18,18,1,2013,101.35416666666667,413.63081375
2013-01-19,3666978.0,2013-01-19,19,1,2013,86.375,316.73522475
2013-01-20,3472311.0,2013-01-20,20,1,2013,86.1875,299.2698043125
2013-01-21,3754379.0,2013-01-21,21,1,2013,93.41666666666667,350.7215715833334
2013-01-22,3779337.0,2013-01-22,22,1,2013,98.72916666666667,373.1307925625
2013-01-23,3753570.0,2013-01-23,23,1,2013,104.39583333333333,391.857068125
2013-01-24,3768548.0,2013-01-24,24,1,2013,107.25,404.176773
2013-01-25,3900894.0,2013-01-25,25,1,2013,104.3125,406.912005375
2013-01-26,3564364.0,2013-01-26,26,1,2013,93.75,334.159125
2013-01-27,3251390.0,2013-01-27,27,1,2013,67.33333333333333,218.92692666666665
2013-01-28,3488720.0,2013-01-28,28,1,2013,85.85416666666667,299.5211483333334
2013-01-29,3425088.0,2013-01-29,29,1,2013,82.6875,283.211964
2013-01-30,3215000.0,2013-01-30,30,1,2013,63.291666666666664,203.4827083333333
2013-01-31,3218696.0,2013-01-31,31,1,2013,63.0,202.777848
2013-02-01,3171954.0,2013-02-01,1,2,2013,52.708333333333336,167.18840875
2013-02-02,3069090.0,2013-02-02,2,2,2013,40.854166666666664,125.385114375
2013-02-03,3150131.0,2013-02-03,3,2,2013,53.041666666666664,167.08819845833332
2013-02-04,3370296.0,2013-02-04,4,2,2013,68.10416666666667,229.53120050000004
2013-02-05,3438202.0,2013-02-05,5,2,2013,74.39583333333333,255.78790295833332
2013-02-06,3595901.0,2013-02-06,6,2,2013,77.14583333333333,277.4087792291666
2013-02-07,3694639.0,2013-02-07,7,2,2013,90.20833333333333,333.2872264583333
2013-02-08,3618797.0,2013-02-08,8,2,2013,89.9375,325.4655551875
2013-02-09,3454693.0,2013-02-09,9,2,2013,86.27083333333333,298.03924402083334
2013-02-10,3335448.0,2013-02-10,10,2,2013,73.4375,244.9469625
2013-02-11,3577580.0,2013-02-11,11,2,2013,82.91666666666667,296.6410083333334
2013-02-12,3699788.0,2013-02-12,12,2,2013,92.35416666666667,341.69083758333335
2013-02-13,3710993.0,2013-02-13,13,2,2013,89.70833333333333,332.9069970416666
2013-02-14,3696175.0,2013-02-14,14,2,2013,88.64583333333333,327.65051302083333
2013-02-15,3464893.0,2013-02-15,15,2,2013,88.625,307.076142125
2013-02-16,3184425.0,2013-02-16,16,2,2013,81.4375,259.3316109375
2013-02-17,3081298.0,2013-02-17,17,2,2013,67.72916666666667,208.6937457916667
2013-02-18,3405926.0,2013-02-18,18,2,2013,92.125,313.77093275
2013-02-19,3501034.0,2013-02-19,19,2,2013,97.85416666666667,342.59076454166666
2013-02-20,3497927.0,2013-02-20,20,2,2013,90.10416666666667,315.17779739583335
2013-02-21,3687636.0,2013-02-21,21,2,2013,91.79166666666667,338.4942545
2013-02-22,3792640.0,2013-02-22,22,2,2013,90.9375,344.8932
2013-02-23,3751974.0,2013-02-23,23,2,2013,102.72916666666667,385.437162375
2013-02-24,3617665.0,2013-02-24,24,2,2013,107.0625,387.3162590625
2013-02-25,3849197.0,2013-02-25,25,2,2013,112.0,431.110064
2013-02-26,3817881.0,2013-02-26,26,2,2013,114.47916666666667,437.0678353125
2013-02-27,3756260.0,2013-02-27,27,2,2013,115.14583333333333,432.5176879166666
2013-02-28,3680047.0,2013-02-28,28,2,2013,107.45833333333333,395.4517172083333
2013-03-01,3664954.0,2013-03-01,1,3,2013,109.89583333333333,402.7631739583333
2013-03-02,3355343.0,2013-03-02,2,3,2013,101.5625,340.7770234375
2013-03-03,3116604.0,2013-03-03,3,3,2013,89.5625,279.13084575
2013-03-04,3325221.0,2013-03-04,4,3,2013,92.75,308.41424775
2013-03-05,3202560.0,2013-03-05,5,3,2013,81.14583333333333,259.8744
2013-03-06,3091256.0,2013-03-06,6,3,2013,82.0625,253.6761955
2013-03-07,2989464.0,2013-03-07,7,3,2013,86.89583333333333,259.7719655
2013-03-08,2914021.0,2013-03-08,8,3,2013,78.625,229.114901125
2013-03-09,2623382.0,2013-03-09,9,3,2013,54.604166666666664,143.24758795833333
2013-03-10,2583439.0,2013-03-10,10,3,2013,53.791666666666664,138.96748954166665
2013-03-11,3169441.0,2013-03-11,11,3,2013,81.39583333333333,257.9792913958333
2013-03-12,3464251.0,2013-03-12,12,3,2013,99.10416666666667,343.32170847916666
2013-03-13,3658569.0,2013-03-13,13,3,2013,107.3125,392.6101858125
2013-03-14,3641398.0,2013-03-14,14,3,2013,102.16666666666667,372.02949566666666
2013-03-15,3618149.0,2013-03-15,15,3,2013,100.64583333333333,364.1516212291666
2013-03-16,3244888.0,2013-03-16,16,3,2013,86.29166666666667,280.0067936666667
2013-03-17,2978513.0,2013-03-17,17,3,2013,84.47916666666667,251.62229614583333
2013-03-18,3360425.0,2013-03-18,18,3,2013,102.375,344.023509375
2013-03-19,3350198.0,2013-03-19,19,3,2013,95.89583333333333,321.27002904166665
2013-03-20,3287253.0,2013-03-20,20,3,2013,84.04166666666667,276.266220875
2013-03-21,3260464.0,2013-03-21,21,3,2013,87.02083333333333,283.72829433333334
2013-03-22,3070750.0,2013-03-22,22,3,2013,80.0625,245.851921875
2013-03-23,2752524.0,2013-03-23,23,3,2013,75.75,208.503693
2013-03-24,2706765.0,2013-03-24,24,3,2013,73.125,197.932190625
2013-03-25,3141131.0,2013-03-25,25,3,2013,99.4375,312.3462138125
2013-03-26,3246541.0,2013-03-26,26,3,2013,103.875,337.234446375
2013-03-27,3263252.0,2013-03-27,27,3,2013,105.22916666666667,343.3892885833334
2013-03-28,3282511.0,2013-03-28,28,3,2013,127.85416666666667,419.6827084791667
2013-03-29,3276812.0,2013-03-29,29,3,2013,88.39583333333333,289.6565274166666
2013-03-30,3007398.0,2013-03-30,30,3,2013,88.4375,265.966760625
2013-03-31,2794472.0,2013-03-31,31,3,2013,69.61702127659575,194.54281668085108
2013-04-01,2886579.0,2013-04-01,1,4,2013,49.9375,144.1485388125
2013-04-02,3181652.0,2013-04-02,2,4,2013,78.27083333333333,249.03055341666666
2013-04-03,3186349.0,2013-04-03,3,4,2013,85.22916666666667,271.5698699791667
2013-04-04,3267973.0,2013-04-04,4,4,2013,87.89583333333333,287.2412101458333
2013-04-05,3279184.0,2013-04-05,5,4,2013,90.45833333333333,296.6295193333333
2013-04-06,3029914.0,2013-04-06,6,4,2013,85.5,259.057647
2013-04-07,2794847.0,2013-04-07,7,4,2013,78.04166666666667,218.11451795833335
2013-04-08,3082997.0,2013-04-08,8,4,2013,91.3125,281.5161635625
2013-04-09,3074411.0,2013-04-09,9,4,2013,86.47916666666667,265.87250127083337
2013-04-10,2984736.0,2013-04-10,10,4,2013,90.95833333333333,271.486612
2013-04-11,2873480.0,2013-04-11,11,4,2013,81.77083333333333,234.96685416666665
2013-04-12,2800460.0,2013-04-12,12,4,2013,64.91666666666667,181.79652833333336
2013-04-13,2481268.0,2013-04-13,13,4,2013,33.541666666666664,83.22586416666665
2013-04-14,2134529.0,2013-04-14,14,4,2013,21.520833333333332,45.93684285416666
2013-04-15,2401201.0,2013-04-15,15,4,2013,53.875,129.364703875
2013-04-16,2459188.0,2013-04-16,16,4,2013,64.77083333333333,159.2836560833333
2013-04-17,2413213.0,2013-04-17,17,4,2013,38.770833333333336,93.56227902083334
2013-04-18,2395168.0,2013-04-18,18,4,2013,33.041666666666664,79.14034266666665
2013-04-19,2485800.0,2013-04-19,19,4,2013,35.354166666666664,87.8833875
2013-04-20,2356792.0,2013-04-20,20,4,2013,21.0625,49.6399315
2013-04-21,2232935.0,2013-04-21,21,4,2013,21.1875,47.3103103125
2013-04-22,2565246.0,2013-04-22,22,4,2013,50.916666666666664,130.6137755
2013-04-23,2570829.0,2013-04-23,23,4,2013,63.0,161.962227
2013-04-24,2478132.0,2013-04-24,24,4,2013,57.458333333333336,142.3893345
2013-04-25,2390991.0,2013-04-25,25,4,2013,39.854166666666664,95.2909538125
2013-04-26,2424094.0,2013-04-26,26,4,2013,29.666666666666668,71.91478866666667
2013-04-27,2342416.0,2013-04-27,27,4,2013,27.270833333333332,63.87963633333333
2013-04-28,2327440.0,2013-04-28,28,4,2013,30.958333333333332,72.05366333333333
2013-04-29,2687438.0,2013-04-29,29,4,2013,51.958333333333336,139.63479941666668
2013-04-30,2694212.0,2013-04-30,30,4,2013,59.4375,160.13722575
2013-05-01,2230292.0,2013-05-01,1,5,2013,23.583333333333332,52.59771966666666
2013-05-02,2520556.0,2013-05-02,2,5,2013,46.625,117.5209235
2013-05-03,2504071.0,2013-05-03,3,5,2013,45.416666666666664,113.72655791666665
2013-05-04,2213652.0,2013-05-04,4,5,2013,22.270833333333332,49.29987475
2013-05-05,2014448.0,2013-05-05,5,5,2013,22.1875,44.695565
2013-05-06,2316050.0,2013-05-06,6,5,2013,36.291666666666664,84.05331458333333
2013-05-07,2312809.0,2013-05-07,7,5,2013,39.0625,90.3441015625
2013-05-08,2013767.0,2013-05-08,8,5,2013,22.125,44.554594875
2013-05-09,1974148.0,2013-05-09,9,5,2013,21.166666666666668,41.786132666666674
2013-05-10,2162649.0,2013-05-10,10,5,2013,19.5,42.1716555
2013-05-11,2091399.0,2013-05-11,11,5,2013,20.791666666666668,43.483670875
2013-05-12,2014554.0,2013-05-12,12,5,2013,22.5,45.327465
2013-05-13,2399559.0,2013-05-13,13,5,2013,20.770833333333332,49.8408400625
2013-05-14,2467437.0,2013-05-14,14,5,2013,24.166666666666668,59.6297275
2013-05-15,2489819.0,2013-05-15,15,5,2013,38.5625,96.0136451875
2013-05-16,2555397.0,2013-05-16,16,5,2013,45.979166666666664,117.4950245625
2013-05-17,2516280.0,2013-05-17,17,5,2013,44.541666666666664,112.079305
2013-05-18,2265107.0,2013-05-18,18,5,2013,22.208333333333332,50.30425129166667
2013-05-19,2132077.0,2013-05-19,19,5,2013,21.583333333333332,46.01732858333333
2013-05-20,2246177.0,2013-05-20,20,5,2013,24.270833333333332,54.516587604166666
2013-05-21,2605355.0,2013-05-21,21,5,2013,45.708333333333336,119.08643479166668
2013-05-22,2600234.0,2013-05-22,22,5,2013,47.9375,124.648717375
2013-05-23,2619743.0,2013-05-23,23,5,2013,47.729166666666664,125.03815027083333
2013-05-24,2714824.0,2013-05-24,24,5,2013,49.083333333333336,133.25261133333333
2013-05-25,2411450.0,2013-05-25,25,5,2013,28.229166666666668,68.07322395833334
2013-05-26,2205941.0,2013-05-26,26,5,2013,21.041666666666668,46.41667520833334
2013-05-27,2459458.0,2013-05-27,27,5,2013,36.770833333333336,90.43632020833334
2013-05-28,2526894.0,2013-05-28,28,5,2013,40.208333333333336,101.60219625
2013-05-29,2591408.0,2013-05-29,29,5,2013,44.958333333333336,116.50538466666667
2013-05-30,2616476.0,2013-05-30,30,5,2013,41.791666666666664,109.34689283333333
2013-05-31,2546444.0,2013-05-31,31,5,2013,40.916666666666664,104.19200033333333
2013-06-01,2182623.0,2013-06-01,1,6,2013,20.875,45.562255125
2013-06-02,1982996.0,2013-06-02,2,6,2013,23.354166666666668,46.311219083333334
2013-06-03,2331209.0,2013-06-03,3,6,2013,24.020833333333332,55.997582854166666
2013-06-04,2357913.0,2013-06-04,4,6,2013,33.041666666666664,77.909375375
2013-06-05,2335485.0,2013-06-05,5,6,2013,31.479166666666668,73.5191215625
2013-06-06,2318740.0,2013-06-06,6,6,2013,23.4375,54.34546875
2013-06-07,2276359.0,2013-06-07,7,6,2013,18.979166666666668,43.20339685416667
2013-06-08,2001323.0,2013-06-08,8,6,2013,20.208333333333332,40.443402291666665
2013-06-09,1871936.0,2013-06-09,9,6,2013,22.020833333333332,41.221590666666664
2013-06-10,2242001.0,2013-06-10,10,6,2013,28.333333333333332,63.523361666666666
2013-06-11,2302514.0,2013-06-11,11,6,2013,35.520833333333336,81.78721604166667
2013-06-12,2313750.0,2013-06-12,12,6,2013,30.0625,69.557109375
