Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2;Gaz - Autres;Hydraulique - Fil de l?eau + éclusée;Hydraulique - Lacs;Hydraulique - STEP turbinage;Bioénergies - Déchets;Bioénergies - Biomasse;Bioénergies - Biogaz
03/01/2020;04:30;53553;54000;53300;202;46;3665;47176;7525;0;5377;-3418;797;-7926;35;1;4880;497;0;217;332;248
03/01/2020;04:45;53560;54350;53700;202;45;3601;47266;7564;0;5349;-3404;797;-7970;34;1;4858;491;0;219;330;248
03/01/2020;05:00;54033;54700;54100;201;45;3615;47085;7669;0;5306;-3407;797;-7391;34;1;4835;471;0;219;330;248
03/01/2020;05:15;54928;55400;54600;201;43;3691;47392;7696;0;5358;-3407;797;-6957;35;1;4875;483;0;218;331;248
03/01/2020;05:30;55068;56100;55100;201;45;3710;47332;7662;0;5392;-3405;800;-6781;35;1;4901;491;0;219;333;248
03/01/2020;05:45;55545;56800;55650;200;46;3871;47806;7660;0;5426;-3390;798;-6984;36;1;4913;513;0;219;331;248
03/01/2020;06:00;56202;57500;56200;201;45;3959;47691;7683;0;5424;-3236;797;-6475;36;1;4910;514;0;218;331;248
03/01/2020;06:15;58162;58650;57350;203;45;4303;47887;7749;0;5452;-2640;796;-5742;38;1;4982;468;2;217;331;248
03/01/2020;06:30;58547;59800;58500;203;44;4412;48468;7878;0;5666;-2641;796;-6397;38;1;4979;686;1;217;331;248
03/01/2020;06:45;59209;60700;59400;204;42;4693;48949;7843;0;5830;-2469;795;-6791;39;1;5001;827;2;217;330;248
03/01/2020;07:00;60292;61600;60300;204;46;5107;49213;7951;0;6031;-2474;798;-6696;41;1;4996;1034;1;218;332;248
03/01/2020;07:15;61122;62550;61250;204;56;5725;49503;8113;0;6816;-1660;794;-8537;44;1;5289;1525;2;214;332;248
03/01/2020;07:30;61983;63500;62200;203;56;6412;49468;8134;0;7035;-1660;796;-8575;47;1;5335;1602;98;217;331;248
03/01/2020;07:45;62824;64500;63100;204;51;6665;49480;8193;0;7517;-1229;790;-8959;48;1;5542;1904;71;217;325;248
03/01/2020;08:00;64033;65500;64000;203;46;6863;49454;8269;0;8055;-1234;786;-8527;48;1;5576;2388;91;217;321;248
03/01/2020;08:15;64320;65950;64450;204;42;7181;49555;8305;135;8033;-1068;791;-8858;50;1;5689;2284;60;216;327;248
03/01/2020;08:30;64912;66400;64900;204;40;7327;49638;8321;154;8166;-1069;798;-8667;50;1;5694;2368;104;219;331;248
03/01/2020;08:45;65113;66750;65100;204;41;7516;49705;8219;182;8217;-1070;799;-8700;51;1;5749;2362;106;219;332;248
03/01/2020;09:00;65262;67100;65300;203;43;7527;49696;8068;213;8316;-1069;795;-8530;51;1;5840;2360;116;216;331;248
03/01/2020;09:15;65987;67650;65750;204;43;7626;49681;8019;341;8805;-747;796;-8781;51;1;5919;2630;256;218;330;248
03/01/2020;09:30;66236;68200;66200;203;42;7621;49694;7835;488;8773;-218;801;-9003;51;1;5937;2582;254;220;333;248
03/01/2020;09:45;66581;68600;66500;204;45;7710;49817;7811;630;9033;-217;798;-9250;51;1;6085;2640;308;218;332;248
03/01/2020;10:00;66560;69000;66800;203;44;7600;49638;7777;818;8761;-14;796;-9063;51;1;6070;2447;244;217;331;248
03/01/2020;10:15;66910;69100;66700;204;45;7553;49748;7905;997;8883;-15;796;-9206;50;1;6107;2355;421;217;331;248
03/01/2020;10:30;66571;69200;66600;203;44;7562;49696;7822;1099;8886;-18;797;-9520;50;1;6121;2351;414;217;332;248
03/01/2020;10:45;66519;69350;66650;204;44;7627;49676;7800;1222;9055;-28;798;-9879;50;1;6156;2355;544;217;333;248
03/01/2020;11:00;66710;69500;66700;203;41;7354;49604;7781;1326;8737;-30;798;-9104;49;1;6195;2188;354;218;332;248
03/01/2020;11:15;66884;69800;66750;203;43;6970;49691;7852;1441;8756;-31;798;-8839;47;1;6087;2175;494;218;332;248
03/01/2020;11:30;66783;70100;66800;203;43;6941;49698;7840;1586;8661;-30;799;-8958;47;1;6137;2047;477;219;332;248
03/01/2020;11:45;67167;70800;67400;204;43;6951;49735;7945;1566;8713;-50;800;-8740;47;1;6139;2055;519;219;333;248
03/01/2020;12:00;67618;71500;68000;204;43;6985;49713;8028;1697;8758;-51;795;-8554;47;1;6115;2079;564;215;332;248
03/01/2020;12:15;67677;71000;67700;203;48;7045;49554;8095;1746;8614;-59;796;-8365;47;1;6035;2002;577;216;332;248
03/01/2020;12:30;67694;70500;67400;204;47;6975;49225;8137;1769;9370;-65;798;-8766;47;1;6098;2689;583;217;333;248
03/01/2020;12:45;68244;71050;68050;204;48;7380;49123;8164;1755;9323;-67;796;-8482;49;1;6003;2665;655;216;332;248
03/01/2020;13:00;67570;71600;68700;204;48;7399;48859;8138;1823;9207;-71;796;-8833;49;1;5962;2584;661;216;332;248
03/01/2020;13:15;66842;70300;67450;204;45;7403;48889;8047;1751;8907;-65;796;-9135;49;1;5852;2325;730;218;330;248
03/01/2020;13:30;66252;69000;66200;203;44;7385;48813;7977;1678;8367;-69;795;-8941;50;1;5855;1788;724;218;329;248
03/01/2020;13:45;65791;68650;65800;202;47;7401;48902;7969;1558;8077;-67;799;-9097;50;1;5800;1550;727;221;330;248
03/01/2020;14:00;65589;68300;65400;203;42;7379;48878;7849;1644;8456;-67;799;-9594;50;1;5763;1707;986;220;331;248
03/01/2020;14:15;65270;67900;65050;204;47;7491;49048;7675;1460;8817;-22;799;-10249;50;1;5666;1988;1163;221;330;248
03/01/2020;14:30;64593;67500;64700;203;46;7540;48917;7475;1356;8308;-14;799;-10037;51;1;5629;1936;743;220;331;248
03/01/2020;14:45;63460;66900;64100;204;43;7788;48973;7316;1110;8291;-14;795;-11046;52;1;5619;1932;740;216;331;248
03/01/2020;15:00;63171;66300;63500;204;47;7818;48972;7191;1005;8063;-8;794;-10915;53;1;5559;1937;567;215;331;248
03/01/2020;15:15;62958;65950;63200;204;46;7916;48997;7045;900;7998;-395;797;-10550;54;1;5560;1884;554;218;331;248
03/01/2020;15:30;62450;65600;62900;203;43;7914;48943;6831;778;7758;-395;798;-10423;54;1;5522;1704;532;219;331;248
03/01/2020;15:45;62183;65400;62700;204;47;7994;49027;6592;593;7712;-395;795;-10386;55;1;5587;1577;548;216;331;248
03/01/2020;16:00;62185;65200;62500;203;47;7963;48941;6414;527;7659;-397;798;-9970;55;1;5629;1504;526;219;331;248
03/01/2020;16:15;62044;65000;62600;203;46;7945;49069;6174;419;7630;-396;797;-9843;55;1;5650;1435;545;217;332;248
03/01/2020;16:30;61874;64800;62700;204;47;7957;49117;5868;308;7786;-218;796;-9991;55;1;5823;1402;561;219;329;248
03/01/2020;16:45;62182;65300;62950;204;47;7980;49116;5853;240;7893;-8;792;-9935;55;1;5880;1445;568;217;327;248
03/01/2020;17:00;62680;65800;63200;204;49;8041;49262;5807;174;8160;-8;794;-9803;55;1;5921;1537;702;219;327;248
03/01/2020;17:15;63618;67000;64200;204;49;8263;49374;5780;156;9629;-8;794;-10623;55;1;6004;2608;1017;220;326;248
03/01/2020;17:30;64759;68200;65200;204;46;8231;49368;5546;136;11086;-9;793;-10642;54;1;6072;3367;1647;220;325;248
03/01/2020;17:45;65786;69350;66100;204;49;8380;49399;5686;131;11783;-9;793;-10630;54;1;6343;3678;1762;220;325;248
03/01/2020;18:00;66720;70500;67000;202;50;8395;49368;5604;129;12174;-8;792;-9986;54;1;6329;3668;2177;219;325;248
03/01/2020;18:15;67010;71000;67500;204;50;8317;49365;5542;0;11208;-9;793;-8585;55;1;6409;3276;1523;220;325;248
03/01/2020;18:30;67754;71500;68000;204;50;8337;49356;5549;0;11880;-9;792;-8528;54;1;6619;3394;1867;219;325;248
03/01/2020;18:45;68129;71850;68300;204;50;8369;49455;5383;0;12140;-8;796;-8378;54;1;6689;3512;1939;220;328;248
03/01/2020;19:00;68648;72200;68600;204;45;8376;49464;5309;0;12230;-9;795;-7886;54;1;6689;3543;1998;220;327;248
03/01/2020;19:15;68155;71600;68150;203;48;8348;49402;5290;0;11671;-9;794;-7707;55;1;6647;3280;1744;218;328;248
03/01/2020;19:30;67772;71000;67700;204;43;8244;49473;5088;0;11500;-8;799;-7692;54;1;6691;3328;1481;220;331;248
03/01/2020;19:45;66684;70150;66950;204;48;7988;49398;4927;0;11156;-8;799;-7943;54;1;6584;3136;1436;219;332;248
03/01/2020;20:00;66347;69300;66200;203;50;7935;49287;4827;0;11005;-8;802;-7871;54;1;6574;3037;1394;221;333;248
03/01/2020;20:15;65387;68150;65200;204;46;7926;48982;4701;0;10080;-9;801;-7463;54;1;6190;2483;1407;221;332;248
03/01/2020;20:30;64383;67000;64200;202;49;7917;48311;4665;0;9864;-8;802;-7535;55;1;6141;2593;1130;221;333;248
03/01/2020;20:45;63311;66100;63450;202;50;7804;48243;4506;0;8806;-8;800;-7209;56;1;6025;2403;378;220;332;248
03/01/2020;21:00;62774;65200;62700;203;48;7775;48326;4362;0;8715;-8;799;-7557;56;1;5978;2364;373;219;332;248
03/01/2020;21:15;61978;64350;61950;204;43;7686;48673;4200;0;7697;-12;799;-7428;56;1;5785;1527;385;219;332;248
03/01/2020;21:30;60900;63500;61200;204;43;7403;48791;4075;0;7538;-421;798;-7645;55;1;5736;1456;346;218;332;248
03/01/2020;21:45;60540;63200;61050;203;43;6973;49032;4107;0;7189;-627;802;-7297;52;1;5692;1152;345;221;333;248
03/01/2020;22:00;60079;62900;60900;203;43;6898;48795;4026;0;7093;-626;801;-7270;52;1;5686;1148;259;220;333;248
03/01/2020;22:15;60078;63250;61350;203;47;6824;48809;3898;0;6865;-626;800;-6860;52;1;5634;1097;134;220;332;248
03/01/2020;22:30;61228;63600;61800;204;47;6923;49373;3882;0;7110;-626;805;-6608;52;1;5664;1204;242;224;333;248
03/01/2020;22:45;63699;64800;63150;203;47;7218;49902;3849;0;8229;-8;803;-6659;52;1;5773;2007;449;222;333;248
03/01/2020;23:00;63266;66000;64500;204;50;6787;49485;3751;0;7840;-9;804;-5761;50;1;5696;1879;265;222;334;248
03/01/2020;23:15;63231;65600;64100;203;49;5948;48629;3669;0;7459;-70;803;-3573;47;1;5453;1758;248;223;332;248
03/01/2020;23:30;63095;65200;63700;204;50;5964;48299;3483;0;7752;-70;802;-3507;47;1;5465;1935;352;222;332;248
03/01/2020;23:45;63639;64850;63350;203;51;6139;48035;3509;0;8119;-80;801;-3254;48;1;5449;2205;465;222;331;248
04/01/2020;00:00;62843;63000;62800;204;50;5858;47622;3452;0;7927;-81;798;-3103;47;1;5426;2086;415;221;329;248
04/01/2020;00:15;62309;62000;61750;202;50;5400;47577;3287;0;7801;-173;797;-2745;44;1;5301;2152;348;221;328;248
04/01/2020;00:30;60728;61000;60700;201;50;5016;47051;3265;0;6925;-197;795;-2490;43;1;5254;1357;314;220;327;248
04/01/2020;00:45;59234;59900;59650;200;51;5137;46761;3114;0;6184;-835;795;-2291;45;1;5146;1037;1;219;328;248
04/01/2020;01:00;58600;58800;58600;202;50;4909;46598;3118;0;6062;-841;797;-2416;44;1;5108;952;2;220;329;248
04/01/2020;01:15;58634;58850;58800;201;50;4983;46839;3094;0;5598;-1290;797;-1757;45;1;4852;745;1;220;329;248
04/01/2020;01:30;57976;58900;59000;201;50;4956;46601;3197;0;5508;-1693;798;-1756;45;1;4743;764;1;221;329;248
04/01/2020;01:45;57990;58800;58750;202;46;4988;46754;3153;0;5619;-2338;797;-1348;46;1;4734;883;2;220;329;248
04/01/2020;02:00;57661;58700;58500;202;50;4963;46876;3158;0;5585;-2336;799;-1752;46;1;4734;849;2;221;330;248
04/01/2020;02:15;57957;58050;57650;202;48;4900;47268;3163;0;5553;-2756;798;-1336;45;1;4642;909;2;219;331;248
04/01/2020;02:30;56797;57400;56800;202;48;4735;46993;3140;0;5463;-2998;802;-1707;45;1;4642;821;0;220;334;248
04/01/2020;02:45;55834;56500;55900;201;49;4543;46894;3080;0;5214;-3442;801;-1623;44;1;4575;639;0;221;332;248
04/01/2020;03:00;54991;55600;55000;202;48;4406;46743;3112;0;5244;-3600;801;-2082;43;1;4598;646;0;222;331;248
04/01/2020;03:15;54761;54950;54450;202;45;4654;47531;3118;0;5313;-3574;800;-3446;44;1;4586;727;0;221;331;248
04/01/2020;03:30;53926;54300;53900;202;43;4451;47229;3016;0;5241;-3641;800;-3530;43;1;4565;676;0;219;333;248
04/01/2020;03:45;53435;53850;53450;202;47;4316;46808;3017;0;5246;-3650;801;-3468;43;1;4565;681;0;219;334;248
04/01/2020;04:00;53028;53400;53000;201;47;4318;46335;3073;0;5237;-3649;803;-3454;43;1;4571;666;0;219;336;248
04/01/2020;04:15;53015;53250;52850;202;48;4207;46713;3130;0;5135;-3625;802;-3717;42;1;4529;606;0;220;334;248
04/01/2020;04:30;52701;53100;52700;202;49;4179;46713;3160;0;5165;-3629;802;-4057;42;1;4544;621;0;221;333;248
04/01/2020;04:45;52590;53000;52600;202;50;4153;46731;3126;0;5143;-3618;801;-4114;42;1;4522;621;0;221;332;248
04/01/2020;05:00;52992;52900;52500;202;51;4072;46373;3056;0;5141;-3623;802;-3196;41;1;4554;587;0;222;332;248
04/01/2020;05:15;53647;53250;53050;202;50;4229;46859;3035;0;5249;-3627;800;-3265;42;1;4612;637;0;219;333;248
04/01/2020;05:30;53604;53600;53600;202;49;4196;46776;3050;0;5252;-3622;799;-3216;42;1;4611;641;0;219;332;248
04/01/2020;05:45;53965;53900;53850;201;50;4292;46613;3062;0;5235;-3320;797;-3081;42;1;4634;601;0;218;331;248
04/01/2020;06:00;54110;54200;54100;202;49;4455;46473;3020;0;5339;-3009;796;-3333;43;1;4674;665;0;217;331;248
04/01/2020;06:15;55168;54900;54750;202;49;4607;46920;3063;0;5548;-2997;797;-3136;44;1;4722;826;0;218;331;248
04/01/2020;06:30;55381;55600;55400;202;49;4624;47202;3142;0;5659;-2825;798;-3585;43;1;4739;919;1;218;332;248
04/01/2020;06:45;55658;56100;55900;202;50;4694;47644;3094;0;5683;-2777;796;-3848;43;1;4730;952;1;217;331;248
04/01/2020;07:00;56404;56600;56400;201;50;4722;47925;2998;0;5596;-2774;796;-3226;44;1;4723;872;1;215;333;248
04/01/2020;07:15;57020;57250;57000;201;49;5199;47863;3070;0;5564;-2778;797;-3061;47;1;4794;768;2;217;332;248
04/01/2020;07:30;57566;57900;57600;201;46;5301;48247;3049;0;5724;-2770;798;-3147;47;1;4887;836;1;218;332;248
04/01/2020;07:45;58278;58500;58300;202;50;5409;48196;3029;0;5808;-2275;799;-3059;47;1;4896;910;2;217;334;248
04/01/2020;08:00;58956;59100;59000;201;49;5609;48240;3112;0;5949;-2278;799;-2845;48;1;4871;1019;59;218;333;248
04/01/2020;08:15;59393;59700;59500;202;49;6037;48257;3027;143;6474;-2114;797;-3479;50;1;5054;1307;113;217;332;248
04/01/2020;08:30;59964;60300;60000;201;49;5948;48059;3121;165;6409;-1224;795;-3559;49;1;5056;1278;75;215;332;248
04/01/2020;08:45;60461;60850;60500;201;48;5922;48161;3177;205;6464;-902;793;-3608;48;1;5097;1299;68;215;330;248
04/01/2020;09:00;60980;61400;61000;200;49;6045;48147;3263;277;6974;-902;796;-3869;49;1;5192;1685;97;217;331;248
04/01/2020;09:15;61527;62050;61600;201;46;6195;48236;3282;441;7248;-492;795;-4425;49;1;5360;1806;82;216;331;248
04/01/2020;09:30;62089;62700;62200;201;43;6295;48216;3377;639;7258;-330;795;-4405;49;1;5401;1777;80;216;331;248
04/01/2020;09:45;62600;63400;62500;201;43;6198;48357;3439;852;7466;-323;796;-4429;48;1;5426;1931;109;216;332;248
04/01/2020;10:00;62708;64100;62800;201;46;6298;48386;3478;1050;7659;-323;795;-4882;48;1;5404;2138;117;215;332;248
04/01/2020;10:15;62996;64500;63050;202;47;6527;48553;3478;1301;8306;-19;799;-6198;49;1;5469;2349;488;217;334;248
04/01/2020;10:30;63235;64900;63300;200;46;6601;48483;3530;1541;8193;-417;791;-5733;49;1;5444;2241;508;217;326;248
04/01/2020;10:45;63345;65000;63350;200;49;6567;48475;3523;1664;8289;-417;791;-5796;49;1;5418;2460;411;217;326;248
04/01/2020;11:00;63387;65100;63400;201;49;6452;48499;3487;1887;8241;-417;796;-5808;48;1;5424;2419;398;216;332;248
04/01/2020;11:15;63537;65300;63400;202;48;6507;48456;3456;2103;7804;-418;795;-5416;49;1;5385;2349;70;215;332;248
04/01/2020;11:30;63416;65500;63400;202;48;6513;48394;3472;2292;7711;-417;798;-5597;49;1;5387;2264;60;216;334;248
04/01/2020;11:45;63455;66100;63850;202;48;6501;48333;3403;2477;7633;-417;797;-5522;49;1;5310;2269;54;216;333;248
04/01/2020;12:00;63955;66700;64300;200;48;6512;48269;3340;2564;7599;-432;798;-4943;49;1;5269;2270;60;216;334;248
04/01/2020;12:15;63984;66600;64050;201;49;6565;48201;3342;2652;7318;-434;799;-4709;49;1;5074;2191;53;217;334;248
04/01/2020;12:30;64071;66500;63800;201;50;6585;48175;3431;2623;7374;-435;796;-4729;49;1;5015;2173;186;216;332;248
04/01/2020;12:45;65373;67150;64650;200;50;6717;48382;3476;2879;7481;-224;792;-4380;49;1;5007;2286;188;214;330;248
04/01/2020;13:00;64317;67800;65500;202;50;6637;48286;3596;2875;7335;-239;790;-5215;49;1;4978;2210;147;210;332;248
04/01/2020;13:15;63648;66350;64000;202;50;6673;48538;3614;2682;7148;-337;790;-5712;49;1;4934;1985;229;211;331;248
04/01/2020;13:30;62542;64900;62500;200;49;6522;48259;3752;2784;7000;-571;793;-6246;49;1;4921;1839;240;213;332;248
04/01/2020;13:45;61735;64200;61750;202;46;6454;48225;3719;2615;6379;-656;790;-6039;49;1;4825;1330;224;211;331;248
04/01/2020;14:00;60850;63500;61000;202;50;6374;48088;3759;2488;6204;-658;789;-6446;49;1;4822;1223;159;209;332;248
04/01/2020;14:15;60893;63050;60650;201;50;6486;48347;3740;2498;6264;-657;791;-6827;49;1;4780;1214;270;210;333;248
04/01/2020;14:30;60026;62600;60300;202;50;6430;48383;3724;2251;6256;-721;792;-7341;49;1;4792;1235;229;210;334;248
04/01/2020;14:45;59142;61500;59300;202;50;6143;47849;3716;2150;6090;-491;792;-7359;48;1;4774;1194;122;211;333;248
04/01/2020;15:00;58928;60400;58300;202;50;6296;47510;3586;2001;6311;-489;793;-7332;49;1;4784;1300;227;214;331;248
04/01/2020;15:15;58701;59900;57850;201;50;6665;47945;3607;1708;6591;-441;791;-8416;51;1;4779;1383;429;212;331;248
04/01/2020;15:30;58164;59400;57400;202;47;6625;47940;3442;1478;6661;-436;795;-8590;51;1;4766;1349;546;214;333;248
04/01/2020;15:45;57769;59000;57100;202;51;6584;47748;3288;1228;6634;-236;793;-8523;51;1;4760;1351;523;213;332;248
04/01/2020;16:00;57614;58600;56800;201;50;6792;47650;3210;954;6558;-236;789;-8354;53;1;4735;1345;478;210;331;248
04/01/2020;16:15;57722;58500;56800;202;49;6924;47784;3125;751;6777;-236;792;-8446;53;1;4869;1349;559;212;332;248
04/01/2020;16:30;57894;58400;56800;200;49;6963;47929;3043;566;6804;-235;792;-8217;54;1;4893;1345;566;212;332;248
04/01/2020;16:45;57890;58850;57200;202;48;6963;47949;2989;358;7108;-8;792;-8511;54;1;4941;1598;569;212;332;248
04/01/2020;17:00;58874;59300;57600;201;47;6868;47644;2984;210;8188;-8;793;-8053;52;1;4992;2542;654;213;332;248
04/01/2020;17:15;59735;60450;58700;202;47;7173;48081;2910;152;8488;-8;795;-8105;54;1;5241;2678;569;214;333;248
04/01/2020;17:30;61229;61600;59800;202;49;7577;48438;2930;128;8759;-8;794;-7640;55;1;5416;2946;397;213;333;248
04/01/2020;17:45;62430;62700;60900;202;47;7602;48586;2901;125;10088;-8;795;-7908;54;1;5620;3376;1092;214;333;248
04/01/2020;18:00;63897;63800;62000;202;47;7632;49130;2899;118;10259;-8;792;-7174;54;1;5761;3388;1110;213;331;248
04/01/2020;18:15;64533;64550;62700;202;43;7550;49200;2843;0;10052;-8;792;-6254;54;1;5830;3164;1058;214;330;248
04/01/2020;18:30;65331;65300;63400;202;48;7619;49329;2853;0;10451;-8;790;-6066;54;1;5845;3427;1179;213;329;248
04/01/2020;18:45;65876;65850;63900;202;49;7607;49291;2871;0;11145;-8;794;-6185;53;1;5905;3371;1869;215;331;248
04/01/2020;19:00;66354;66400;64400;202;46;7656;49388;2886;0;11601;-8;791;-6317;53;1;6084;3488;2029;213;330;248
04/01/2020;19:15;66577;66200;64250;202;50;7628;49338;2906;0;11378;-8;794;-5821;53;1;6122;3276;1980;215;331;248
04/01/2020;19:30;66243;66000;64100;202;49;7616;49310;2862;0;11208;-8;796;-5908;53;1;6137;3147;1924;216;332;248
04/01/2020;19:45;65336;65500;63650;202;49;7548;49196;2783;0;10878;-8;791;-6215;53;1;6058;3033;1787;213;330;248
04/01/2020;20:00;65050;65000;63200;201;50;7500;49185;2741;0;10686;-8;796;-6215;53;1;6049;2944;1693;215;333;248
04/01/2020;20:15;64276;64350;62600;201;50;7482;49128;2680;0;10144;-8;795;-6312;53;1;5692;2817;1635;213;334;248
04/01/2020;20:30;63143;63700;62000;201;50;7435;49038;2679;0;9219;-8;791;-6378;54;1;5662;2653;904;212;331;248
04/01/2020;20:45;62607;63050;61450;202;50;7240;49174;2712;0;8546;-8;792;-6216;53;1;5611;2358;577;213;331;248
04/01/2020;21:00;62507;62400;60900;201;50;7100;49183;2585;0;8523;-8;792;-6031;53;1;5578;2367;578;213;331;248
04/01/2020;21:15;61757;61950;60500;202;45;7199;49338;2514;0;8072;-8;792;-6514;53;1;5460;2181;431;213;331;248
04/01/2020;21:30;60966;61500;60100;202;48;6685;49243;2500;0;7367;-74;791;-5906;51;1;5377;1635;355;212;331;248
04/01/2020;21:45;60443;61150;59800;201;48;6593;49332;2399;0;7167;-125;792;-6079;51;1;5315;1392;460;212;332;248
04/01/2020;22:00;60463;60800;59500;201;49;6443;49194;2297;0;7049;-123;792;-5554;50;1;5304;1425;320;213;331;248
04/01/2020;22:15;60850;61550;60300;201;50;6578;49318;2207;0;6989;-124;794;-5280;51;1;5204;1444;341;214;332;248
04/01/2020;22:30;61699;62300;61100;202;50;6962;49246;2206;0;7454;-124;794;-5210;53;1;5261;1741;452;213;333;248
04/01/2020;22:45;64317;63850;62700;202;49;7262;49256;2150;0;8886;-9;792;-4389;54;1;5343;2310;1233;212;332;248
04/01/2020;23:00;63855;65400;64300;201;49;7207;49162;2119;0;8369;-8;794;-4156;54;1;5301;2064;1004;214;332;248
04/01/2020;23:15;63924;65250;64250;202;49;7191;49166;2069;0;8045;-8;793;-3700;54;1;5072;1968;1005;213;332;248
04/01/2020;23:30;63518;65100;64200;201;50;7054;49054;2039;0;7228;-8;795;-3010;54;1;5030;1576;622;215;332;248
04/01/2020;23:45;64184;64550;64100;201;50;7216;49220;2030;0;7239;-8;792;-2672;55;1;4989;1482;768;213;331;248
05/01/2020;00:00;63631;64000;63600;202;49;7358;49084;1980;0;7355;-16;795;-3290;56;1;5020;1787;548;213;334;248
05/01/2020;00:15;63094;63200;62650;201;48;7007;49060;1954;0;7294;-23;797;-3363;54;1;4854;1888;552;215;334;248
05/01/2020;00:30;61788;62400;61700;201;48;6807;48864;1939;0;6147;-24;794;-3106;54;1;4786;1229;132;214;332;248
05/01/2020;00:45;60280;61300;60850;200;44;6529;48793;1886;0;5777;-323;794;-3535;53;1;4754;943;80;212;334;248
05/01/2020;01:00;59979;60200;60000;201;47;6507;48765;1859;0;5782;-806;795;-3286;53;1;4785;928;69;212;335;248
05/01/2020;01:15;59671;60350;60050;202;48;6427;48842;1854;0;5596;-1106;794;-3098;53;1;4721;874;1;213;333;248
05/01/2020;01:30;59164;60500;60100;202;49;6315;48588;1860;0;5470;-1120;796;-3111;53;1;4725;743;2;215;333;248
05/01/2020;01:45;59155;60400;59700;201;50;6314;48623;1867;0;5426;-1122;797;-3110;53;1;4703;722;1;215;334;248
05/01/2020;02:00;58487;60300;59300;202;50;6295;48653;1839;0;5398;-1764;796;-3098;53;1;4701;697;0;215;333;248
05/01/2020;02:15;58997;59550;58600;202;49;6355;49155;1797;0;5324;-1772;794;-3020;53;1;4552;772;0;212;334;248
05/01/2020;02:30;57853;58800;57900;201;48;6215;48857;1801;0;5168;-1927;793;-3417;53;1;4473;695;0;213;332;248
05/01/2020;02:45;57066;57950;56950;201;45;6316;48988;1796;0;4691;-2263;792;-3618;54;1;4418;273;0;212;332;248
05/01/2020;03:00;56019;57100;56000;202;49;6161;48717;1840;0;4670;-2465;792;-4063;53;1;4384;286;0;213;331;248
05/01/2020;03:15;55693;56500;55450;202;46;6192;48774;1883;0;4578;-2993;793;-3893;54;1;4280;298;0;212;333;248
05/01/2020;03:30;54922;55900;54900;200;50;6135;48694;1869;0;4570;-3005;793;-4499;54;1;4275;295;0;213;332;248
